Model,Teacher,intermediate_loss_type,alpha,intermediate_strategy,kd_loss_type,mixup,repeated_aug,aug_p,#example,score,task,ratio,baseline_score,contextual,backtranslation,random
TinyBERT4,BERT_BASE,mi,0,last,ce,FALSE,1,0.3,105000,0.871316127,qnli,0.958543594,72.1,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,skip,mse,FALSE,1,0.3,105000,0.871316127,qnli,0.958543594,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,skip,mse,FALSE,1,0.3,105000,0.871133077,qnli,0.958342219,72.1,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,last,ce,TRUE,1,0.3,105000,0.871133077,qnli,0.958342219,72.1,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,last,mse,TRUE,1,0.3,105000,0.871133077,qnli,0.958342219,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0,skip,ce,TRUE,1,0.3,105000,0.870950027,qnli,0.958140844,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,last,ce,FALSE,1,0.3,105000,0.870766978,qnli,0.95793947,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.7,emd,ce,FALSE,1,0.3,105000,0.870766978,qnli,0.95793947,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,emd,ce,FALSE,1,0.3,105000,0.870766978,qnli,0.95793947,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,last,ce,FALSE,1,0.3,105000,0.870583928,qnli,0.957738095,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0,skip,mse,FALSE,1,0.3,105000,0.870583928,qnli,0.957738095,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,1,last,mse,FALSE,1,0.3,105000,0.870583928,qnli,0.957738095,72.1,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,last,mse,FALSE,1,0.3,105000,0.870583928,qnli,0.957738095,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,105000,0.870400879,qnli,0.957536721,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,skip,ce,FALSE,1,0.3,105000,0.870400879,qnli,0.957536721,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0,skip,mse,FALSE,1,0.3,105000,0.870217829,qnli,0.957335345,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,skip,ce,FALSE,1,0.3,105000,0.870217829,qnli,0.957335345,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.7,last,mse,FALSE,1,0.3,105000,0.870034779,qnli,0.95713397,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0,last,ce,TRUE,1,0.3,105000,0.870034779,qnli,0.95713397,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0,last,mse,FALSE,1,0.3,105000,0.86985173,qnli,0.956932596,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,last,mse,FALSE,1,0.3,105000,0.86966868,qnli,0.956731221,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,last,mse,FALSE,1,0.3,105000,0.86966868,qnli,0.956731221,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,skip,mse,FALSE,1,0.3,105000,0.869485631,qnli,0.956529847,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,emd,ce,TRUE,1,0.3,105000,0.869485631,qnli,0.956529847,72.1,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,emd,ce,TRUE,1,0.3,105000,0.869485631,qnli,0.956529847,72.1,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,skip,mse,FALSE,1,0.3,105000,0.869302581,qnli,0.956328472,72.1,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,skip,mse,FALSE,1,0.3,105000,0.869302581,qnli,0.956328472,72.1,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,skip,ce,TRUE,1,0.3,105000,0.869302581,qnli,0.956328472,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,1,last,ce,FALSE,1,0.3,105000,0.868936482,qnli,0.955925723,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,1,skip,ce,FALSE,1,0.3,105000,0.868936482,qnli,0.955925723,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.7,last,ce,FALSE,1,0.3,105000,0.868936482,qnli,0.955925723,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,last,mse,FALSE,1,0.3,105000,0.868936482,qnli,0.955925723,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,last,mse,FALSE,1,0.3,105000,0.868753432,qnli,0.955724348,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,emd,ce,TRUE,1,0.3,105000,0.868753432,qnli,0.955724348,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,emd,mse,FALSE,1,0.3,105000,0.868387333,qnli,0.955321598,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,emd,mse,FALSE,1,0.3,105000,0.868387333,qnli,0.955321598,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0,emd,mse,FALSE,1,0.3,105000,0.868387333,qnli,0.955321598,72.1,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,skip,mse,FALSE,1,0.3,105000,0.868204283,qnli,0.955120223,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,emd,mse,FALSE,1,0.3,105000,0.868204283,qnli,0.955120223,72.1,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,emd,mse,FALSE,1,0.3,105000,0.868021234,qnli,0.954918849,72.1,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,emd,mse,FALSE,1,0.3,105000,0.868021234,qnli,0.954918849,72.1,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,emd,mse,FALSE,1,0.3,105000,0.868021234,qnli,0.954918849,72.1,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,emd,mse,FALSE,1,0.3,105000,0.868021234,qnli,0.954918849,72.1,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,emd,mse,FALSE,1,0.3,105000,0.867655135,qnli,0.9545161,72.1,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,skip,ce,FALSE,1,0.3,105000,0.867655135,qnli,0.9545161,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,emd,mse,FALSE,1,0.3,105000,0.867472085,qnli,0.954314725,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,emd,ce,FALSE,1,0.3,105000,0.867289035,qnli,0.95411335,72.1,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,last,ce,FALSE,1,0.3,105000,0.867105986,qnli,0.953911976,72.1,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,skip,mse,TRUE,1,0.3,105000,0.867105986,qnli,0.953911976,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,emd,ce,FALSE,1,0.3,105000,0.866739887,qnli,0.953509227,72.1,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,last,mse,FALSE,1,0.3,105000,0.866556837,qnli,0.953307851,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,emd,mse,FALSE,1,0.3,105000,0.866373787,qnli,0.953106476,72.1,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,emd,ce,FALSE,1,0.3,105000,0.865641589,qnli,0.952300978,72.1,0,0,0
BERT_SMALL,BERT_BASE,mi,0.9,skip,mse,FALSE,1,0.3,105000,0.86509244,qnli,0.951696854,72.1,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,last,mse,FALSE,1,0.3,105000,0.864726341,qnli,0.951294105,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,mse,FALSE,1,0.3,105000,0.864543291,qnli,0.951092729,72.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,emd,ce,FALSE,1,0.3,105000,0.863994142,qnli,0.950488605,72.1,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,last,mse,FALSE,1,0.3,105000,0.863261944,qnli,0.949683107,72.1,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,emd,ce,FALSE,1,0.3,105000,0.863078894,qnli,0.949481732,72.1,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,emd,ce,FALSE,1,0.3,105000,0.863078894,qnli,0.949481732,72.1,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,emd,ce,FALSE,1,0.3,105000,0.863078894,qnli,0.949481732,72.1,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,emd,ce,FALSE,1,0.3,105000,0.863078894,qnli,0.949481732,72.1,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,last,ce,TRUE,1,0.3,105000,0.862712795,qnli,0.949078982,72.1,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,skip,ce,TRUE,1,0.3,105000,0.862163646,qnli,0.948474858,72.1,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,skip,mse,FALSE,1,0.3,105000,0.861980597,qnli,0.948273484,72.1,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,skip,ce,FALSE,1,0.3,105000,0.861248398,qnli,0.947467985,72.1,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,last,mse,FALSE,1,0.3,105000,0.860699249,qnli,0.94686386,72.1,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,skip,mse,FALSE,1,0.3,105000,0.860150101,qnli,0.946259737,72.1,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,last,mse,FALSE,1,0.3,105000,0.859234853,qnli,0.945252864,72.1,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,skip,mse,FALSE,1,0.3,105000,0.858868753,qnli,0.944850113,72.1,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,skip,ce,TRUE,1,0.3,105000,0.857770456,qnli,0.943641866,72.1,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,last,ce,TRUE,1,0.3,105000,0.857587406,qnli,0.943440491,72.1,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,last,ce,FALSE,1,0.3,105000,0.856672158,qnli,0.942433617,72.1,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,last,ce,FALSE,1,0.3,105000,0.854841662,qnli,0.94041987,72.1,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,skip,ce,FALSE,1,0.3,105000,0.853377265,qnli,0.938808872,72.1,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,skip,ce,FALSE,1,0.3,105000,0.853011166,qnli,0.938406123,72.1,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,last,ce,FALSE,1,0.3,105000,0.852278968,qnli,0.937600625,72.1,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,skip,ce,FALSE,1,0.3,105000,0.851912868,qnli,0.937197875,72.1,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,last,ce,TRUE,1,0.3,105000,0.851729819,qnli,0.936996501,72.1,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,skip,ce,TRUE,1,0.3,105000,0.851546769,qnli,0.936795125,72.1,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,last,ce,FALSE,1,0.3,105000,0.849350174,qnli,0.934378629,72.1,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,skip,ce,FALSE,1,0.3,105000,0.848068827,qnli,0.932969007,72.1,0,0,0
BERT_MINI,BERT_BASE,mi,0.9,skip,mse,FALSE,1,0.3,105000,0.847336628,qnli,0.932163507,72.1,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,skip,ce,FALSE,1,0.3,105000,0.846970529,qnli,0.931760758,72.1,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,last,ce,FALSE,1,0.3,105000,0.844956983,qnli,0.929545636,72.1,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,last,ce,FALSE,1,0.3,105000,0.844407835,qnli,0.928941513,72.1,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,skip,ce,FALSE,1,0.3,105000,0.842760388,qnli,0.92712914,72.1,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,last,ce,FALSE,1,0.3,105000,0.84202819,qnli,0.926323641,72.1,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,skip,mse,FALSE,1,0.3,105000,0.826468973,qnli,0.909206791,72.1,0,0,0
BERT_TINY,BERT_BASE,mi,0.9,skip,mse,FALSE,1,0.3,105000,0.793153945,qnli,0.872556595,72.1,0,0,0
BERT_BASE,ELECTRA-large,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.919724771,sst-2,0.952494062,80,0,0,0
BERT_BASE,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.918577982,sst-2,0.983488203,80,0,0,0
ELECTRA_SMALL,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.916284404,sst-2,0.981032552,80,0,0,0
ELECTRA_SMALL,BERT_BASE,mi,0.5,skip,mse,FALSE,1,0.3,67000,0.913990826,sst-2,0.978576901,80,0,0,0
ELECTRA_SMALL,BERT_BASE,mi,0.9,skip,mse,FALSE,1,0.3,67000,0.913990826,sst-2,0.978576901,80,0,0,0
TinyBERT6,ELECTRA-large,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.913990826,sst-2,0.94655582,80,0,0,0
TinyBERT6,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.913990826,sst-2,0.978576901,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.911697248,sst-2,0.976121251,80,2,1,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.910550459,sst-2,0.974893425,80,2,0,1
ELECTRA_SMALL,BERT_BASE,mi,0.5,skip,mse,TRUE,1,0.3,67000,0.90940367,sst-2,0.9736656,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,67000,0.90940367,sst-2,0.9736656,80,0,2,1
ELECTRA_SMALL,BERT_BASE,mi,0.9,skip,mse,TRUE,1,0.3,67000,0.907110092,sst-2,0.971209949,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,67000,0.907110092,sst-2,0.971209949,80,2,1,3
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,67000,0.907110092,sst-2,0.971209949,80,3,1,2
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,67000,0.905963303,sst-2,0.969982123,80,1,3,2
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,67000,0.905963303,sst-2,0.969982123,80,2,1,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,67000,0.905963303,sst-2,0.969982123,80,0,1,0
TinyBERT4,BERT_BASE,cos,0.1,last,mse,FALSE,1,0.3,67000,0.905963303,sst-2,0.969982123,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.904816514,sst-2,0.968754298,80,0,1,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,67000,0.904816514,sst-2,0.968754298,80,1,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.904816514,sst-2,0.968754298,80,3,1,2
TinyBERT4,BERT_BASE,mse,0.1,skip,ce,FALSE,1,0.3,67000,0.904816514,sst-2,0.968754298,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.903669725,sst-2,0.967526472,80,1,2,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,67000,0.903669725,sst-2,0.967526472,80,0,1,2
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.903669725,sst-2,0.967526472,80,0,1,2
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.903669725,sst-2,0.967526472,80,1,0,0
TinyBERT4,BERT_BASE,mi,0,last,ce,FALSE,1,0.3,67000,0.902522936,sst-2,0.966298647,80,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,skip,mse,FALSE,1,0.3,67000,0.902522936,sst-2,0.966298647,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.902522936,sst-2,0.966298647,80,2,1,3
TinyBERT4,BERT_BASE,mi,0,skip,ce,FALSE,1,0.3,67000,0.902522936,sst-2,0.966298647,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,last,ce,FALSE,1,0.3,67000,0.902522936,sst-2,0.966298647,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,skip,ce,TRUE,1,0.3,67000,0.902522936,sst-2,0.966298647,80,0,0,0
TinyBERT4,BERT_BASE,mi,0,skip,ce,TRUE,1,0.3,67000,0.902522936,sst-2,0.966298647,80,0,0,0
TinyBERT4,BERT_BASE,mi,0,skip,ce,FALSE,1,0.3,67000,0.902522936,sst-2,0.966298647,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.902522936,sst-2,0.966298647,80,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,last,mse,TRUE,1,0.3,67000,0.902522936,sst-2,0.966298647,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.7,last,mse,FALSE,1,0.3,67000,0.901376147,sst-2,0.965070821,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,67000,0.901376147,sst-2,0.965070821,80,2,0,1
TinyBERT4,BERT_BASE,cos,0.1,emd,mse,FALSE,1,0.3,67000,0.901376147,sst-2,0.965070821,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,emd,ce,TRUE,1,0.3,67000,0.901376147,sst-2,0.965070821,80,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,emd,mse,FALSE,1,0.3,67000,0.901376147,sst-2,0.965070821,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,emd,mse,FALSE,1,0.3,67000,0.901376147,sst-2,0.965070821,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.7,skip,mse,FALSE,1,0.3,67000,0.901376147,sst-2,0.965070821,80,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,emd,mse,FALSE,1,0.3,67000,0.901376147,sst-2,0.965070821,80,0,0,0
TinyBERT4,BERT_BASE,mi,0,last,mse,FALSE,1,0.3,67000,0.901376147,sst-2,0.965070821,80,0,0,0
TinyBERT4,BERT_BASE,mi,0,last,ce,TRUE,1,0.3,67000,0.901376147,sst-2,0.965070821,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,emd,mse,TRUE,1,0.3,67000,0.901376147,sst-2,0.965070821,80,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,last,mse,FALSE,1,0.3,67000,0.900229358,sst-2,0.963842996,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,emd,ce,TRUE,1,0.3,67000,0.900229358,sst-2,0.963842996,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,67000,0.900229358,sst-2,0.963842996,80,0,0,1
TinyBERT4,BERT_BASE,pkd,0.1,last,ce,TRUE,1,0.3,67000,0.900229358,sst-2,0.963842996,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,skip,ce,FALSE,1,0.3,67000,0.900229358,sst-2,0.963842996,80,0,0,0
TinyBERT4,BERT_BASE,mi,1,skip,ce,FALSE,1,0.3,67000,0.900229358,sst-2,0.963842996,80,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,skip,ce,TRUE,1,0.3,67000,0.899082569,sst-2,0.96261517,80,0,0,0
TinyBERT4,BERT_BASE,mi,1,last,ce,FALSE,1,0.3,67000,0.899082569,sst-2,0.96261517,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,last,mse,FALSE,1,0.3,67000,0.899082569,sst-2,0.96261517,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,67000,0.899082569,sst-2,0.96261517,80,1,0,2
TinyBERT4,BERT_BASE,mi,0.1,emd,mse,TRUE,1,0.3,67000,0.899082569,sst-2,0.96261517,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,emd,ce,TRUE,1,0.3,67000,0.899082569,sst-2,0.96261517,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.89793578,sst-2,0.961387345,80,1,0,2
TinyBERT4,BERT_BASE,mse,0.1,emd,ce,TRUE,1,0.3,67000,0.89793578,sst-2,0.961387345,80,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,skip,mse,TRUE,1,0.3,67000,0.89793578,sst-2,0.961387345,80,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,last,ce,FALSE,1,0.3,67000,0.89793578,sst-2,0.961387345,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.7,last,ce,FALSE,1,0.3,67000,0.89793578,sst-2,0.961387345,80,0,0,0
TinyBERT4,BERT_BASE,mi,0,last,ce,FALSE,1,0.3,67000,0.89793578,sst-2,0.961387345,80,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,skip,ce,FALSE,1,0.3,67000,0.89793578,sst-2,0.961387345,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,skip,mse,FALSE,1,0.3,67000,0.89793578,sst-2,0.961387345,80,0,0,0
TinyBERT4,BERT_BASE,mi,1,last,mse,FALSE,1,0.3,67000,0.89793578,sst-2,0.961387345,80,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,emd,ce,FALSE,1,0.3,67000,0.896788991,sst-2,0.960159519,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,last,ce,FALSE,1,0.3,67000,0.896788991,sst-2,0.960159519,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,skip,mse,FALSE,1,0.3,67000,0.896788991,sst-2,0.960159519,80,0,0,0
TinyBERT4,BERT_BASE,mi,1,skip,mse,FALSE,1,0.3,67000,0.896788991,sst-2,0.960159519,80,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,emd,mse,TRUE,1,0.3,67000,0.896788991,sst-2,0.960159519,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,emd,ce,FALSE,1,0.3,67000,0.896788991,sst-2,0.960159519,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,emd,mse,TRUE,1,0.3,67000,0.896788991,sst-2,0.960159519,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,emd,ce,FALSE,1,0.3,67000,0.896788991,sst-2,0.960159519,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,emd,mse,FALSE,1,0.3,67000,0.896788991,sst-2,0.960159519,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,emd,mse,FALSE,1,0.3,67000,0.895642202,sst-2,0.958931694,80,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,last,ce,TRUE,1,0.3,67000,0.895642202,sst-2,0.958931694,80,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,skip,mse,FALSE,1,0.3,67000,0.895642202,sst-2,0.958931694,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.894495413,sst-2,0.957703868,80,0,0,1
TinyBERT4,BERT_BASE,mi,0.1,skip,mse,FALSE,1,0.3,67000,0.894495413,sst-2,0.957703868,80,0,0,0
BERT_MEDIUM,ELECTRA-large,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.894495413,sst-2,0.926365796,80,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,skip,mse,FALSE,1,0.3,67000,0.894495413,sst-2,0.957703868,80,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,last,mse,TRUE,1,0.3,67000,0.894495413,sst-2,0.957703868,80,0,0,0
BERT_MEDIUM,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.894495413,sst-2,0.957703868,80,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,skip,mse,FALSE,1,0.3,67000,0.894495413,sst-2,0.957703868,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.7,emd,ce,FALSE,1,0.3,67000,0.894495413,sst-2,0.957703868,80,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,skip,mse,FALSE,1,0.3,67000,0.894495413,sst-2,0.957703868,80,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,last,ce,TRUE,1,0.3,67000,0.894495413,sst-2,0.957703868,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,last,ce,FALSE,1,0.3,67000,0.893348624,sst-2,0.956476043,80,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,last,mse,FALSE,1,0.3,67000,0.893348624,sst-2,0.956476043,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,emd,mse,FALSE,1,0.3,67000,0.893348624,sst-2,0.956476043,80,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,skip,ce,FALSE,1,0.3,67000,0.893348624,sst-2,0.956476043,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,skip,mse,FALSE,1,0.3,67000,0.893348624,sst-2,0.956476043,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.7,emd,mse,FALSE,1,0.3,67000,0.893348624,sst-2,0.956476043,80,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,last,ce,FALSE,1,0.3,67000,0.892201835,sst-2,0.955248217,80,0,0,0
TinyBERT4,BERT_BASE,mi,0,skip,mse,TRUE,1,0.3,67000,0.892201835,sst-2,0.955248217,80,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,last,ce,FALSE,1,0.3,67000,0.892201835,sst-2,0.955248217,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.892201835,sst-2,0.955248217,80,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,emd,ce,FALSE,1,0.3,67000,0.892201835,sst-2,0.955248217,80,0,0,0
TinyBERT4,ELECTRA-large,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.892201835,sst-2,0.923990499,80,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,skip,ce,FALSE,1,0.3,67000,0.889908257,sst-2,0.952792566,80,0,0,0
BERT_SMALL,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.889908257,sst-2,0.952792566,80,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,last,ce,FALSE,1,0.3,67000,0.887614679,sst-2,0.950336915,80,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,skip,ce,FALSE,1,0.3,67000,0.887614679,sst-2,0.950336915,80,0,0,0
BERT_MINI,ELECTRA-large,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.865825688,sst-2,0.896674584,80,0,0,0
BERT_MINI,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.865825688,sst-2,0.927008231,80,0,0,0
BERT_TINY,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,67000,0.834862385,sst-2,0.893856943,80,0,0,0
TinyBERT6,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.1,2500,0.758122744,rte,1.166342683,54.1,2,0,1
TinyBERT6,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,2500,0.754512635,rte,1.160788669,54.1,0,0,0
TinyBERT6,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,2500,0.750902527,rte,1.155234657,54.1,2,0,1
TinyBERT6,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.1,2500,0.747292419,rte,1.149680645,54.1,2,0,1
TinyBERT6,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.5,2500,0.740072202,rte,1.138572618,54.1,2,0,1
